Aishe Code,Name,State,District,Website,Year Of Establishment,Location,College Type,Manegement,University Name,University Type
C-50006,"MATA MANJHARO AJABDAYAL SINGH TEACHERS TRAINING COLLEGE, DULAOUR, JAGDISHPUR",Bihar,Bhojpur,http://www.mmadayalsinghttcollege.org/,2011,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-50007,"APSAM COLLEGE OF EDUCATION, UTARWARI JUNGAL,  JAGDISHPUR",Bihar,Bhojpur,www.apsam.org.in,2012,Rural,Affiliated College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-66725,JANKI DEVI GAURISHANKAR SARAF DEGREE MAHILA MAHAVIDYALAY JAYNAGAR MADHUBANI,Bihar,Madhubani,https://jdgsdmcollege.online,1986,Urban,Affiliated College,Local Body,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-6454,"Mahendra Mahila College, Gopalganj",Bihar,Gopalganj,www.mmcgopalganj.com,1972,Urban,Constituent / University College,State Government,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-17624,"DSM College, Jhajha",Bihar,Jamui,www.dsmcollege.ac.in,1965,Rural,Constituent / University College,State Government,MUNGER UNIVERSITY,State Public University
C-19496,"Gopeshwar College,Hathwa",Bihar,Gopalganj,https://gchgopalganj.online/,1956,Urban,Constituent / University College,State Government,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-6488,"Bhola Prasad singh College, Bhore",Bihar,Gopalganj,https://bpsinghcollege.com,1977,Rural,Constituent / University College,State Government,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-17629,"PBS College, Banka",Bihar,Banka,www.pbscollegebanka.org,1959,Rural,Constituent / University College,State Government,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-17626,"Banarsilal Saraf Commerce College, Naugachia",Bihar,Bhagalpur,www.blsccollegenaugachia.com,1985,Urban,Affiliated College,University,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-9626,"L P N Sanskrit College, Baunsi,  Banka",Bihar,Banka,https://pnsmbbanka.com,1911,Rural,Constituent / University College,State Government,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-29606,"Forbesganj College, Forbesganj",Bihar,Araria,www.forbesganjcollege.ac.in,1959,Rural,Constituent / University College,State Government,"PURNEA UNIVERSITY, PURNIA",State Public University
C-29616,"Araria College, Araria",Bihar,Araria,www.arariacollegebnmu.com,1973,Urban,Constituent / University College,State Government,"PURNEA UNIVERSITY, PURNIA",State Public University
C-18993,"J.S.College, Chandaul, Sitamarhi",Bihar,Sitamarhi,Jjscollege.net,1959,Rural,Constituent / University College,University,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-18990,"R.P.S. College, Chakeyaj, Vaishali",Bihar,Vaishali,www.rpscollegemahnar.in,1969,Rural,Constituent / University College,State Government,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-18981,"Laxmi Narayan College, Bhagwanpur, Vaishali",Bihar,Vaishali,www.lncollege.ac.in,1957,Rural,Constituent / University College,State Government,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-6464,"Nand Lal Singh College, Jaitpur-Daudpur, Saran",Bihar,Saran,www.nlscollege.ac.in ,1969,Rural,Constituent / University College,State Government,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-6458,"Ganga Singh College, Chapra",Bihar,Saran,www.gscchapra.com,1964,Urban,Constituent / University College,State Government,"Jai Prakash Vishwavidyalaya, Chapra",State Public University
C-62681,SUB DIVISIONAL GOVT DEGREE COLLEGE DHAMDAHA PURNEA,Bihar,Purnia,-,2019,Rural,Constituent / University College,State Government,"PURNEA UNIVERSITY, PURNIA",State Public University
C-29609,"R.L. College, Madhawnagar",Bihar,Purnia,www.rlcollege.co.in,1973,Rural,Constituent / University College,Central Government,"PURNEA UNIVERSITY, PURNIA",State Public University
C-50004,"TAPESHWAR SINGH TEACHERS TRAINING COLLEGE, KAYAMNAGAR",Bihar,Bhojpur,www.tsttc.org.in,2012,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-29584,"Purnea Mahila College, Purnea",Bihar,Purnia,www.purneamahiacollege.ac.in,1970,Urban,Constituent / University College,State Government,"PURNEA UNIVERSITY, PURNIA",State Public University
C-67155,LAHTAN CHOUDHARY COLLEGE PASTWAR BALUAHA MAHISHI,Bihar,Saharsa,www.lccollegepastwar.in,1986,Rural,Affiliated College,University,"Bhupendra Narayan Mandal University, Madhepura",State Public University
C-19024,"Shiv Deni Ram Ayodhya Prasad College, Barachakia",Bihar,Purbi Champaran,srapcollege.co.in,1969,Rural,Constituent / University College,State Government,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19000,"Mahant Shi'vshankar Giri College, Areraj, East Champaran",Bihar,Purbi Champaran,www.mssgcollege.ac.in,1961,Urban,Constituent / University College,State Government,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-19018,"Laxmi Narain Dubey College, Motihari",Bihar,Purbi Champaran,www.lndcollege.co.in,1966,Urban,Constituent / University College,State Government,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-72517,"OXFORD BUSINESS COLLEGE,PATNA",Bihar,Patna,www.oxfordbusinesscollege.in,2021,Urban,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-29631,"M.J.M. Mahila College, Katihar",Bihar,Katihar,www.mjmmahilacollege.in,1962,Urban,Constituent / University College,State Government,"PURNEA UNIVERSITY, PURNIA",State Public University
C-72515,S T COLLEGE OF HEALTH EDUCATION,Bihar,Patna,www.stchepatna.in,2023,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-72545,R S INSTITUTE OF HIGHER EDUCATION,Bihar,Patna,www.rsbihar.in,2023,Urban,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-67015,RAMESHWAR SINGH PHARMACY COLLEGE,Bihar,Gaya,www.rspharmacygaya.org,2019,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-67016,BABASAHEB BHIMRAO AMBEDKAR MAHAVIDYALAY  VALMIKINAGAR WEST CHAMPARAN,Bihar,Pashchim Champaran,https://brambedkarcollege.co.in,2014,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-67017,"RAM NIRANJAN JANTA DEGREE COLLEGE, RAMPUR, MADHWAPUR",Bihar,Madhubani,www.rnjdcollege.com,1979,Rural,Affiliated College,Private Aided (Government Aided),"Lalit Narayan Mithila University, Darbhanga",State Public University
C-67018,NITISHWAR AYURVED MEDICAL COLLEGE AND HOSPITAL,Bihar,Muzaffarpur,www.namch.co.in,1979,Urban,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-67020,SWAMI RAGHWENDRACHARYA TRIDANDI AYURVEDA COLLEGE AND HOSPITAL  ,Bihar,Gaya,www.srtacollege.org,1978,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-57157,"B. P. Mandal College of Engineering, Madhepura",Bihar,Madhepura,www.bpmcemadhepura.org,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-62674,GOVERNMENT ENGINEERING COLLEGE SIWAN,Bihar,Siwan,https://www.gecsiwan.org/,-,Urban,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-63224,Government Engineering College Madhubani,Bihar,Madhubani,www.gecmadhubani.ac.in,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-62675,GOVERNMENT ENGINEERING COLLEGE GOPALGANJ,Bihar,Gopalganj,https://www.gecgopalganj.org,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-62678,GOVERNMENT ENGINEERING COLLEGE KAIMUR,Bihar,Kaimur (Bhabua),www.geckaimur.ac.in,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-62676,GOVERNMENT ENGINEERING COLLEGE AURANGABAD,Bihar,Aurangabad,gecaurangabad.ac.in,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-63223,Government Engineering College West Champaran,Bihar,Pashchim Champaran,https://www.gecwc.ac.in,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-63225,Government Engineering College Sheohar,Bihar,Sheohar,https://www.gecsheohar.ac.in/,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-6469,"Siwan College of Engineering and Management, Siwan",Bihar,Siwan,www.siwanengineeringcollege.com,-,Rural,Affiliated College,Private Un-Aided,BIHAR ENGINEERING UNIVERSITY,State Public University
C-43568,Netaji Subhas Institute of Technology,Bihar,Patna,www.nsit.in,-,Rural,Affiliated College,Private Un-Aided,BIHAR ENGINEERING UNIVERSITY,State Public University
C-62290,GOVERNMENT ENGINEERING COLLEGE MUNGER,Bihar,Munger,-,-,-,Affiliated College,-,BIHAR ENGINEERING UNIVERSITY,State Public University
C-62957,"Shri Phanishwar Nath Renu Engineering College, Araria",Bihar,Araria,https://spnrecararia.ac.in/,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-49123,Buddha Institute of Technology,Bihar,Gaya,http://bodhgayabit.net/en/home/,-,Urban,Affiliated College,University,BIHAR ENGINEERING UNIVERSITY,State Public University
C-49557,Adwaita Mission Institute of Technology,Bihar,Banka,www.amitshivdham.org,-,Rural,Affiliated College,Private Un-Aided,BIHAR ENGINEERING UNIVERSITY,State Public University
C-64111,GOVERNMENT ENGINEERING  COLLEGE KISHANGANJ,Bihar,Kishanganj,https://www.geckishanganj.org,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-62060,GOVERNMENT ENGINEERING COLLEGE SAMASTIPUR,Bihar,Samastipur,www.gecsamastipur.ac.in,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-62680,government Engineering College Nawada,Bihar,Nawada,-,-,-,Affiliated College,-,BIHAR ENGINEERING UNIVERSITY,State Public University
C-60577,GOVERNMENT ENGINEERING COLLEGE JAMUI,Bihar,Jamui,gecjamui.org,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-61216,"GOVERNMENT ENGINEERING COLLEGE,VAISHALI",Bihar,Vaishali,-,-,-,Affiliated College,-,BIHAR ENGINEERING UNIVERSITY,State Public University
C-52309,"R.S. COLLEGE OF EDUCATION, BARE, KAIMUR",Bihar,Kaimur (Bhabua),www.rsckaimur.org,2013,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-52308,"SAHEED RAVIKANT MEMORIAL B.Ed. COLLEGE, DALSAGAR, BUXAR",Bihar,Buxar,www.srmbedcollege.com,2009,Rural,Affiliated College,Private Un-Aided,"Veer Kunwar Singh University, Arrah",State Public University
C-60330,"Government Engineering College, Banka",Bihar,Banka,-,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-56057,Sitamarhi Institute of Technology,Bihar,Sitamarhi,https://www.sitsitamarhi.ac.in/,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-55756,Bakhtiyarpur College of Engineering,Bihar,Patna,www.bcebakhtiyarpur.ac.in,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-49166,Lok Nayak Jai Prakash Institute of Technology,Bihar,Saran,https://www.lnjpitchapra.ac.in/,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-43251,Motihari College of Engineering,Bihar,Purbi Champaran,https://www.mcemotihari.ac.in/,-,Urban,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-63084,MOTHERS INSTITUTE OF TECHNOLOGY,Bihar,Patna,www.mitbihta.org,-,Rural,Affiliated College,Private Un-Aided,BIHAR ENGINEERING UNIVERSITY,State Public University
C-9622,"Sidheswari Laxminath Sanskrit.College,Gajahara",Bihar,Madhubani,www.slscollege.net,1967,Rural,Affiliated College,University,"Kameshwar Singh Darbhanga Sanskrit Vishwavidyalaya, Darbhanga",State Public University
C-29596,Vidya Vihar Institute of Technology,Bihar,Purnia,vvit.org,-,Urban,Affiliated College,Private Un-Aided,BIHAR ENGINEERING UNIVERSITY,State Public University
C-62679,Government Engineering College Sheikpura,Bihar,Sheikhpura,www.gecsheikhpura.org,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-62666,GOVERNMENT ENGINEERING COLLEGE BHOJPUR,Bihar,Bhojpur,https://www.gecbhojpur.org/,-,Urban,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-43567,Gaya College of Engineering,Bihar,Gaya,https://www.gcegaya.ac.in/,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-43247,Muzaffarpur Institute of Technology,Bihar,Muzaffarpur,https://www.mitmuzaffarpur.org/,-,Urban,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-62664,GOVERNMENT ENGINEERING COLLEGE BUXAR,Bihar,Buxar,www.gecbuxar.ac.in,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-62660,GOVERNMENT ENGINEERING COLLEGE KHAGARIA,Bihar,Khagaria,-,-,-,Affiliated College,-,BIHAR ENGINEERING UNIVERSITY,State Public University
C-62677,GOVERNMENT ENGINEERING COLLEGE ARWAL,Bihar,Arwal,www.gecarwal.ac.in,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-49122,Sityog Institute of Technology,Bihar,Aurangabad,https://www.sityog.edu.in/,-,Urban,Affiliated College,Private Un-Aided,BIHAR ENGINEERING UNIVERSITY,State Public University
C-49580,Exalt College of Engineering & Technology,Bihar,Vaishali,www.exaltedu.in,-,Rural,Affiliated College,Private Aided (Government Aided),BIHAR ENGINEERING UNIVERSITY,State Public University
C-62289,GOVERNMENT ENGINEERING COLLEGE LAKHISARAI,Bihar,Lakhisarai,https://geclakhisarai.ac.in/,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-62663,GOVERNMENT ENGINEERING COLLEGE JEHANABAD,Bihar,Jehanabad,WWW.GECJEHANABAD.AC.IN,-,Rural,Affiliated College,State Government,BIHAR ENGINEERING UNIVERSITY,State Public University
C-72479,AHS NURSING COLLEGE,Bihar,Samastipur,www.ahscollege.ac.in,2023,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-59292,ISLAMIA TEACHERS TRAINING (B.Ed.) COLLEGE ,Bihar,Patna,www.islamiabedcollegepatna.org,1986,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-72435,GLOBAL FOUNDATION FOR HIGHER STUDIES,Bihar,Patna,https://www.gfhs.co.in/,2022,Urban,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-59289,SATTAR MEMORIAL COLLEGE OF EDUCATION,Bihar,Patna,www.smce-patna.org,2009,Urban,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-29591,"C. K. M. Law College, Araria",Bihar,Araria,-,1982,Urban,Affiliated College,Private Aided (Government Aided),"PURNEA UNIVERSITY, PURNIA",State Public University
C-49565,Veerayatan B.Ed. College,Bihar,Nalanda,www.veerayatanbedcollege.com,2007,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-72397,SALFIA UNANI MEDICAL COLLEGE AND HOSPITAL,Bihar,Darbhanga,www.salfiaunani.com,1981,Urban,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-72396,NEZAMIA UNANI MEDICAL COLLEGE AND HOSPITAL,Bihar,Gaya,www.numchgaya.com,1985,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-72426,J P COLLEGE OF LAW,Bihar,Nalanda,https://jplc.org.in/,2023,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-59513,TAKSHILA COLLEGE OF EDUCATION,Bihar,Patna,www.takshilabedcollegepatna.org,2012,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-55882,CHANDRAGUPTA MAURYA COLLEGE OF EDUCATION,Bihar,Patna,www.cmce.org.in,2016,Rural,Affiliated College,Private Un-Aided,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-72383,VISHUN DEV NARAYANA INSTITUTE OF HIGHER EDUCATION,Bihar,Nalanda,www.vdnarayana.com,2023,Rural,Affiliated College,University,Bihar University of Health Sciences,State Public University
C-59468,BHAGWATI COLLEGE OF EDUCATION,Bihar,Vaishali,bced.in,2015,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-73766,CHANCHAL SUMAN NURSING COLLEGE    ,Bihar,Vaishali,www.chanchalsumannursingcollege.com,2023,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-73768,RADHA DEVI JAGESHWARI MEMORIAL MEDICAL COLLEGE AND HOSPITAL    ,Bihar,Muzaffarpur,https://rdjmmch.in/,2021,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-72375,ARJUN COLLEGE OF NURSING,Bihar,Bhagalpur,arjunmemorialtrust.com,2023,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-74407,DAKSH B.SC NURSING COLLEGE,Bihar,Siwan,dakshsiwan.in,-,Rural,Affiliated College,Private Un-Aided,Bihar University of Health Sciences,State Public University
C-52118,COLLEGE OF MANAGEMENT AND TECHNOLOGY (RR SAHU CENTRE),Bihar,Muzaffarpur,-,-,Urban,Recognized Center,State Government,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-52105,National Business College,Bihar,Patna,https://www.nbcpatna.com/,-,Urban,Recognized Center,Private Un-Aided,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-49148,St. Xavier's College of Management & Technology,Bihar,Patna,www.sxcpatna.edu.in,2012,Urban,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-59197,Patliputra College of Nursing,Bihar,Patna,https://patliputraanmandgnm.com/,2010,Urban,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-49161,Maitreya College of Education & Management,Bihar,Vaishali,https://maitreyaedu.co.in/,2012,Urban,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-55670,Bihar Institute Of Technology And Management,Bihar,Patna,-,-,Urban,Recognized Center,Private Un-Aided,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-72275,ASIAN INSTITUTE OF MANAGEMENT AND INFORMATION TECHNOLOGY AIMIT,Bihar,Patna,www.aimitcollege.com,2010,Urban,Recognized Center,Private Un-Aided,"Maulana Mazharul Haque Arabic & Persian University, Patna",State Public University
C-72274,DR RAM BALAK ROY MAHAVIDYALAYA,Bihar,Vaishali,www.rbrcollege.com,2011,Urban,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-62672,gautam college of education,Bihar,Saran,https://gautamcollegeofeducation.in/,2018,Rural,Affiliated College,Private Aided (Government Aided),"Aryabhatta Knoweledge University , Patna",State Public University
C-72273,"BHARDWAJ COLLEGE SAKARPURA, HASANPUR ROAD",Bihar,Samastipur,-,2022,Rural,Affiliated College,Private Un-Aided,"Lalit Narayan Mithila University, Darbhanga",State Public University
C-49559,Kamla Bhubneswer B. Ed. College,Bihar,Begusarai,kbbc.in,2014,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-51928,J. P. SHIKSHAK PRASHIKSHAN MAHAVIDYALAYA,Bihar,Nalanda,www.jpspm.ac.in,2013,Rural,Affiliated College,Private Un-Aided,"PATLIPUTRA UNIVERSITY, PATNA",State Public University
C-43249,Sri Krishna Medical College and Hospital,Bihar,Muzaffarpur,www.skmedicalcollege.org,1972,Rural,Affiliated College,State Government,"Aryabhatta Knoweledge University , Patna",State Public University
C-65512,RAGHUNATH PANDEY MEMORIAL LAW COLLEGE,Bihar,Muzaffarpur,www.rpmlc.in,-,Urban,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-65517,SINDHU COLLEGE OF EDUCATION,Bihar,Banka,sceedu.in,2021,Rural,Affiliated College,Private Un-Aided,"T.M. Bhagalpur University, Bhagalpur",State Public University
C-65521,PNA SCIENCE COLLEGE,Bihar,Bhagalpur,pnasciencecollege.ac.in,1985,Urban,Affiliated College,Private Aided (Government Aided),"T.M. Bhagalpur University, Bhagalpur",State Public University
C-27161,"S.B. College, Ara",Bihar,Bhojpur,www.sbcollegeara.in,1970,Urban,Constituent / University College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27160,"Patel College,Ghusiakhurd, Bikramganj",Bihar,Rohtas,www.patelcollegebkj.com,1977,Rural,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-27156,"Rohtas Vidhi Mahavidyalaya, Sasaram",Bihar,Rohtas,www.rvmsasaram.com,1981,Urban,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-27155,"T.S.I. Mahila College, Ara",Bihar,Bhojpur,www.tsimcollege.com,1988,Urban,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-27154,"Jagjiwan College, Dehri-On-Sone",Bihar,Rohtas,www.jagjiwanmahavidyalayadehri.in,1979,Urban,Affiliated College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27152,"Shaheed Sanjay Singh  Mahila College, Bhabua, Kaimur",Bihar,Kaimur (Bhabua),www.sssmahilacollegebhabhua.com,1981,Urban,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-27147,"Jagjiwan College, Ara",Bihar,Bhojpur,www.jjcollegeara.co.in,1959,Urban,Constituent / University College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27142,"V.K.S. College, Dharupur",Bihar,Rohtas,www.vkscdhurupur.in,1978,Urban,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-27139,"M.M. Mahila College, Ara",Bihar,Bhojpur,www.mmmmara.org,1959,Urban,Constituent / University College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27138,"Shershah College, Sasaram",Bihar,Rohtas,www.shershahcollege.co.in,1975,Urban,Constituent / University College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27137,"R.S. College, Tilouthu",Bihar,Rohtas,www.radhashantamahavidyalaya.com,1978,Rural,Affiliated College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27136,"R.S.D.College, Bhagwanpur",Bihar,Kaimur (Bhabua),www.rsdcollegebhagwanpur.com,1979,Rural,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-27135,"C.C.S. College, Rajpur",Bihar,Rohtas,www.ccscollegerajpur.co.in,1978,Rural,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-27133,"Pr. B.P. Singh College, Simri",Bihar,Rohtas,www.pbpscollege.org,1979,Rural,Affiliated College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-72165,DR ZAKIR HUSSAIN EVENING COLLEGE SHERGHATI GAYA,Bihar,Gaya,-,2012,Rural,Affiliated College,Private Un-Aided,"Magadh University, Bodh Gaya",State Public University
C-12891,"Dr Vijay Kumar Singh College, Rafiganj",Bihar,Aurangabad,drvkscollege.co.in,1978,Rural,Affiliated College,Private Aided (Government Aided),"Magadh University, Bodh Gaya",State Public University
C-27132,"Mahila College, Dalmianagar",Bihar,Rohtas,www.mahilacollegedalmianagar.org,1965,Rural,Constituent / University College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27114,"Girish Narayan Mishra College, Parsathua,Rohtas",Bihar,Rohtas,www.gnmcollege.com,1979,Rural,Affiliated College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27158,"Maharshi Vishwamitra mahavidyalaya, Buxar",Bihar,Buxar,www.mvcollegebuxar.ac.in,1958,Urban,Constituent / University College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-43572,Maulana Azad College of Engineering and Technology,Bihar,Patna,www.macet.ac.in,-,Rural,Affiliated College,Private Un-Aided,BIHAR ENGINEERING UNIVERSITY,State Public University
C-27134,"B.N. College, Indour",Bihar,Rohtas,www.bncindore.org,1976,Rural,Affiliated College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-72145,"RAGHUNATH JHA DEGREE COLLEGE , SITAMARHI",Bihar,Sitamarhi,https://raghunathjhadegreecollege.org/,2022,Rural,Affiliated College,Private Un-Aided,"Babasaheb Bhimrao Ambedkar Bihar University, Muzaffarpur",State Public University
C-27127,"J.M. College,Sakri Kudra",Bihar,Kaimur (Bhabua),www.jmckudra.in,1978,Rural,Affiliated College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27126,"S.P. Jain College, Sasaram",Bihar,Rohtas,www.spjainsasaram.co.in,1950,Urban,Constituent / University College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27125,"Sri Shankar College, Sasaram",Bihar,Rohtas,www.sscollegesasaram.in,1970,Urban,Constituent / University College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27122,"Maharaja College, Ara",Bihar,Bhojpur,www.maharajacollegeac.in,1954,Urban,Constituent / University College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27121,"Gram Bharti College, Ramgarh",Bihar,Kaimur (Bhabua),www.gbcramgarh.in,1971,Urban,Constituent / University College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27119,"D.K.M. College, Dumri",Bihar,Buxar,www.dkmcdumri.org,1981,Urban,Affiliated College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-27118,"I.T.S.M. College, Bikramganj",Bihar,Rohtas,www.itsmcollege.in,1983,Urban,Affiliated College,University,"Veer Kunwar Singh University, Arrah",State Public University
C-36590,"Tarkeshwar Narain Agarwal College of Education, Harigaon",Bihar,Bhojpur,www.tnace.ac.in,2008,Rural,Affiliated College,Private Un-Aided,"Aryabhatta Knoweledge University , Patna",State Public University
C-51930,DASHRATH PRASAD RAMNANDAN PANDEY B.Ed COLLEGE,Bihar,Aurangabad,http://www.dprpbedcollege.co.in,2012,Rural,Affiliated College,Private Aided (Government Aided),"Magadh University, Bodh Gaya",State Public University
C-27110,"S.M. College, Dumraon",Bihar,Buxar,www.smcollegedumraon.org,1984,Urban,Affiliated College,Private Aided (Government Aided),"Veer Kunwar Singh University, Arrah",State Public University
C-27106,"S.V.P. College, Bhabua",Bihar,Kaimur (Bhabua),www.svpcollegebhabua.org,1957,Urban,Constituent / University College,State Government,"Veer Kunwar Singh University, Arrah",State Public University
C-59540,K.S. College of Professional Education,Bihar,Patna,www.kalawatitrust.org,2012,Rural,Affiliated College,Private Aided (Government Aided),"PATLIPUTRA UNIVERSITY, PATNA",State Public University
